Instrument Id,Instrument Type,Currency,Face Value,Book Value,Instrument Issue Date,Instrument Maturity Date,Next Principal Payment Amount,Next Interest Payment Amount,Rating Agency,Credit Rating,Customer Type,Next Principal Payment Due Date,Next Interest Payment Due Date,Accrued Interest,Included in Capital Tier 2
412048671100016,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",5/18/2020,5/18/2026," 200,000,000 ",,,,Khách hàng cá nhân,5/18/2026,5/18/2023," 5,514,521 ", Yes 
412048671100018,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",9/24/2019,9/24/2025," 400,000,000 ",,,,Khách hàng cá nhân,9/24/2025,9/24/2023," 590,685 ", Yes 
412048671100020,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",6/21/2021,6/21/2028," 200,000,000 ",,,,Khách hàng cá nhân,6/21/2028,6/21/2023," 4,191,781 ", Yes 
412050671300004,Chứng chỉ tiền gửi,VND,"40,000,000 "," 40,000,000 ",8/1/2019,8/1/2025," 40,000,000 ",,,,Khách hàng cá nhân,8/1/2025,8/1/2023," 501,370 ", Yes 
412050671300005,Chứng chỉ tiền gửi,VND,"10,000,000 "," 10,000,000 ",8/1/2019,8/1/2025," 10,000,000 ",,,,Khách hàng cá nhân,8/1/2025,8/1/2023," 125,342 ", Yes 
412052207000007,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/13/2020,2/13/2026," 100,000,000 ",,,,Khách hàng cá nhân,2/13/2026,2/13/2023," 4,536,986 ", Yes 
412052789400023,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",10/7/2020,10/7/2026," 1,000,000,000 ",,,,Khách hàng cá nhân,10/7/2026,10/7/2022," 69,832,877 ", Yes 
412052789400024,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",10/7/2020,10/7/2026," 1,000,000,000 ",,,,Khách hàng cá nhân,10/7/2026,10/7/2022," 69,832,877 ", Yes 
412052789400025,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",1/4/2020,1/4/2026," 200,000,000 ",,,,Khách hàng cá nhân,1/4/2026,1/4/2023," 10,652,055 ", Yes 
412053504000009,Chứng chỉ tiền gửi,VND,"570,000,000 "," 570,000,000 ",6/18/2021,6/18/2028," 570,000,000 ",,,,Khách hàng cá nhân,6/18/2028,6/18/2023," 12,297,945 ", Yes 
412053504000013,Chứng chỉ tiền gửi,VND,"260,000,000 "," 260,000,000 ",6/24/2021,6/24/2028," 260,000,000 ",,,,Khách hàng cá nhân,6/24/2028,6/24/2023," 5,289,041 ", Yes 
412054647400010,Chứng chỉ tiền gửi,VND,"260,000,000 "," 260,000,000 ",2/14/2022,2/14/2029," 260,000,000 ",,,,Khách hàng cá nhân,2/14/2029,2/14/2023," 11,744,877 ", Yes 
412055171400025,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",1/17/2022,1/17/2029," 200,000,000 ",,,,Khách hàng cá nhân,1/17/2029,1/17/2023," 10,139,178 ", Yes 
412055171400027,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",2/19/2022,2/19/2029," 500,000,000 ",,,,Khách hàng cá nhân,2/19/2029,2/19/2023," 22,093,151 ", Yes 
412055195100010,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",1/10/2022,1/10/2029," 200,000,000 ",,,,Khách hàng cá nhân,1/10/2029,1/10/2023," 10,415,342 ", Yes 
412055837300007,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",10/5/2019,10/5/2025," 200,000,000 ",,,,Khách hàng cá nhân,10/5/2025,10/5/2022," 14,044,384 ", Yes 
412056657500004,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",6/28/2021,6/28/2028," 150,000,000 ",,,,Khách hàng cá nhân,6/28/2028,6/28/2023," 2,928,082 ", Yes 
412057257300003,Chứng chỉ tiền gửi,VND,"110,000,000 "," 110,000,000 ",8/6/2019,8/6/2025," 110,000,000 ",,,,Khách hàng cá nhân,8/6/2025,8/6/2023," 1,265,753 ", Yes 
412058104000004,Chứng chỉ tiền gửi,VND,"10,000,000 "," 10,000,000 ",9/30/2019,9/30/2025," 10,000,000 ",,,,Khách hàng cá nhân,9/30/2025,9/30/2023," 2,219 ", Yes 
412058104000005,Chứng chỉ tiền gửi,VND,"10,000,000 "," 10,000,000 ",9/30/2019,9/30/2025," 10,000,000 ",,,,Khách hàng cá nhân,9/30/2025,9/30/2023," 2,219 ", Yes 
412058104000007,Chứng chỉ tiền gửi,VND,"30,000,000 "," 30,000,000 ",10/10/2019,10/10/2025," 30,000,000 ",,,,Khách hàng cá nhân,10/10/2025,10/10/2022," 2,077,479 ", Yes 
412058104000013,Chứng chỉ tiền gửi,VND,"30,000,000 "," 30,000,000 ",9/26/2019,9/26/2025," 30,000,000 ",,,,Khách hàng cá nhân,9/26/2025,9/26/2023," 31,644 ", Yes 
412059073100042,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/7/2022,3/7/2029," 200,000,000 ",,,,Khách hàng cá nhân,3/7/2029,3/7/2023," 8,206,027 ", Yes 
412059618200002,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",9/19/2019,9/19/2025," 150,000,000 ",,,,Khách hàng cá nhân,9/19/2025,9/19/2023," 379,726 ", Yes 
412059618200004,Chứng chỉ tiền gửi,VND,"320,000,000 "," 320,000,000 ",2/6/2020,2/6/2026," 320,000,000 ",,,,Khách hàng cá nhân,2/6/2026,2/6/2023," 14,960,219 ", Yes 
412059618200005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/21/2020,2/21/2026," 100,000,000 ",,,,Khách hàng cá nhân,2/21/2026,2/21/2023," 4,379,178 ", Yes 
412060526100003,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",3/20/2017,3/20/2024," 500,000,000 ",,,,Khách hàng cá nhân,3/20/2024,3/20/2023," 19,100,000 ", Yes 
412060673200002,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",10/4/2019,10/4/2025," 500,000,000 ",,,,Khách hàng cá nhân,10/4/2025,10/4/2022," 35,208,219 ", Yes 
412060711400002,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",10/4/2019,10/4/2025," 100,000,000 ",,,,Khách hàng cá nhân,10/4/2025,10/4/2022," 7,041,644 ", Yes 
412060711400003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",10/11/2019,10/11/2025," 100,000,000 ",,,,Khách hàng cá nhân,10/11/2025,10/11/2022," 6,905,479 ", Yes 
412060711400005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",12/16/2019,12/16/2025," 100,000,000 ",,,,Khách hàng cá nhân,12/16/2025,12/16/2022," 5,621,644 ", Yes 
412060711400008,Chứng chỉ tiền gửi,VND,"90,000,000 "," 90,000,000 ",12/9/2019,12/9/2025," 90,000,000 ",,,,Khách hàng cá nhân,12/9/2025,12/9/2022," 5,182,027 ", Yes 
412062937800012,Chứng chỉ tiền gửi,VND,"600,000,000 "," 600,000,000 ",2/13/2017,2/13/2024," 600,000,000 ",,,,Khách hàng cá nhân,2/13/2024,2/13/2023," 27,360,000 ", Yes 
412062937800013,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",2/13/2017,2/13/2024," 150,000,000 ",,,,Khách hàng cá nhân,2/13/2024,2/13/2023," 6,840,000 ", Yes 
412065223300006,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",6/28/2021,6/28/2028," 150,000,000 ",,,,Khách hàng cá nhân,6/28/2028,6/28/2023," 2,928,082 ", Yes 
412066456200006,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",10/20/2020,10/20/2026," 100,000,000 ",,,,Khách hàng cá nhân,10/20/2026,10/20/2022," 6,730,411 ", Yes 
412066785400003,Chứng chỉ tiền gửi,VND,"60,000,000 "," 60,000,000 ",1/11/2020,1/11/2026," 60,000,000 ",,,,Khách hàng cá nhân,1/11/2026,1/11/2023," 3,112,767 ", Yes 
412066785400005,Chứng chỉ tiền gửi,VND,"190,000,000 "," 190,000,000 ",2/17/2020,2/17/2026," 190,000,000 ",,,,Khách hàng cá nhân,2/17/2026,2/17/2023," 8,470,356 ", Yes 
412066785400006,Chứng chỉ tiền gửi,VND,"60,000,000 "," 60,000,000 ",2/25/2020,2/25/2026," 60,000,000 ",,,,Khách hàng cá nhân,2/25/2026,2/25/2023," 2,580,164 ", Yes 
412066931600004,Chứng chỉ tiền gửi,VND,"3,450,000,000 "," 3,450,000,000 ",10/25/2019,10/25/2025," 3,450,000,000 ",,,,Khách hàng cá nhân,10/25/2025,10/25/2022," 228,843,699 ", Yes 
412067053500004,Chứng chỉ tiền gửi,VND,"60,000,000 "," 60,000,000 ",5/13/2020,5/13/2026," 60,000,000 ",,,,Khách hàng cá nhân,5/13/2026,5/13/2023," 1,715,178 ", Yes 
412067177500003,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",1/21/2020,1/21/2026," 250,000,000 ",,,,Khách hàng cá nhân,1/21/2026,1/21/2023," 12,476,712 ", Yes 
412067354900003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",1/31/2020,1/31/2026," 100,000,000 ",,,,Khách hàng cá nhân,1/31/2026,1/31/2023," 4,793,425 ", Yes 
412068377800010,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",1/30/2020,1/30/2026," 200,000,000 ",,,,Khách hàng cá nhân,1/30/2026,1/30/2023," 9,626,301 ", Yes 
412068377800012,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",2/18/2020,2/18/2026," 1,000,000,000 ",,,,Khách hàng cá nhân,2/18/2026,2/18/2023," 44,383,562 ", Yes 
412068377800013,Chứng chỉ tiền gửi,VND,"2,300,000,000 "," 2,300,000,000 ",2/28/2017,2/28/2024," 2,300,000,000 ",,,,Khách hàng cá nhân,2/28/2024,2/28/2023," 97,980,000 ", Yes 
412070727800004,Chứng chỉ tiền gửi,VND,"110,000,000 "," 110,000,000 ",2/7/2022,2/7/2029," 110,000,000 ",,,,Khách hàng cá nhân,2/7/2029,2/7/2023," 5,120,877 ", Yes 
412071261000027,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",6/23/2021,6/23/2028," 250,000,000 ",,,,Khách hàng cá nhân,6/23/2028,6/23/2023," 5,136,986 ", Yes 
412071261000028,Chứng chỉ tiền gửi,VND,"10,000,000 "," 10,000,000 ",1/31/2020,1/31/2026," 10,000,000 ",,,,Khách hàng cá nhân,1/31/2026,1/31/2023," 479,342 ", Yes 
412071261000029,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",7/2/2021,7/2/2028," 100,000,000 ",,,,Khách hàng cá nhân,7/2/2028,7/2/2023," 1,869,863 ", Yes 
412071261000035,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",1/7/2017,1/7/2024," 100,000,000 ",,,,Khách hàng cá nhân,1/7/2024,1/7/2023," 5,280,000 ", Yes 
412072014800008,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",8/15/2019,8/15/2025," 2,000,000,000 ",,,,Khách hàng cá nhân,8/15/2025,8/15/2023," 19,315,068 ", Yes 
412072014800009,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",8/15/2019,8/15/2025," 2,000,000,000 ",,,,Khách hàng cá nhân,8/15/2025,8/15/2023," 19,315,068 ", Yes 
412072410100006,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",1/21/2022,1/21/2029," 200,000,000 ",,,,Khách hàng cá nhân,1/21/2029,1/21/2023," 9,981,370 ", Yes 
412072583300003,Chứng chỉ tiền gửi,VND,"270,000,000 "," 270,000,000 ",2/18/2017,2/18/2024," 270,000,000 ",,,,Khách hàng cá nhân,2/18/2024,2/18/2023," 12,042,000 ", Yes 
412072583300004,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",3/10/2017,3/10/2024," 50,000,000 ",,,,Khách hàng cá nhân,3/10/2024,3/10/2023," 2,010,000 ", Yes 
412072583300005,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",3/10/2017,3/10/2024," 50,000,000 ",,,,Khách hàng cá nhân,3/10/2024,3/10/2023," 2,010,000 ", Yes 
412072583300006,Chứng chỉ tiền gửi,VND,"90,000,000 "," 90,000,000 ",2/25/2017,2/25/2024," 90,000,000 ",,,,Khách hàng cá nhân,2/25/2024,2/25/2023," 3,888,000 ", Yes 
412072583300007,Chứng chỉ tiền gửi,VND,"90,000,000 "," 90,000,000 ",3/4/2017,3/4/2024," 90,000,000 ",,,,Khách hàng cá nhân,3/4/2024,3/4/2023," 3,726,000 ", Yes 
412072583300008,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",7/9/2021,7/9/2028," 100,000,000 ",,,,Khách hàng cá nhân,7/9/2028,7/9/2023," 1,726,027 ", Yes 
412074765100007,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",9/27/2019,9/27/2025," 1,000,000,000 ",,,,Khách hàng cá nhân,9/27/2025,9/27/2023," 887,671 ", Yes 
412077450100009,Chứng chỉ tiền gửi,VND,"170,000,000 "," 170,000,000 ",4/1/2017,4/1/2024," 170,000,000 ",,,,Khách hàng cá nhân,4/1/2024,4/1/2023," 6,120,000 ", Yes 
412077450100010,Chứng chỉ tiền gửi,VND,"630,000,000 "," 630,000,000 ",4/1/2017,4/1/2024," 630,000,000 ",,,,Khách hàng cá nhân,4/1/2024,4/1/2023," 22,680,000 ", Yes 
412078354400003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",6/29/2021,6/29/2028," 100,000,000 ",,,,Khách hàng cá nhân,6/29/2028,6/29/2023," 1,931,507 ", Yes 
412092656200006,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",1/23/2017,1/23/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,1/23/2024,1/23/2023," 49,600,000 ", Yes 
412096148600005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",7/8/2021,7/8/2028," 100,000,000 ",,,,Khách hàng cá nhân,7/8/2028,7/8/2023," 1,746,575 ", Yes 
412100072400005,Chứng chỉ tiền gửi,VND,"750,000,000 "," 750,000,000 ",1/18/2022,1/18/2029," 750,000,000 ",,,,Khách hàng cá nhân,1/18/2029,1/18/2023," 37,873,973 ", Yes 
412100567800006,Chứng chỉ tiền gửi,VND,"130,000,000 "," 130,000,000 ",12/28/2021,12/28/2028," 130,000,000 ",,,,Khách hàng cá nhân,12/28/2028,12/28/2022," 7,103,342 ", Yes 
412101625400003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/22/2017,2/22/2024," 100,000,000 ",,,,Khách hàng cá nhân,2/22/2024,2/22/2023," 4,380,000 ", Yes 
412101625400004,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/13/2020,3/13/2026," 100,000,000 ",,,,Khách hàng cá nhân,3/13/2026,3/13/2023," 3,984,658 ", Yes 
412101902800006,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/5/2022,3/5/2029," 300,000,000 ",,,,Khách hàng cá nhân,3/5/2029,3/5/2023," 12,427,397 ", Yes 
412102068700009,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",1/5/2022,1/5/2029," 120,000,000 ",,,,Khách hàng cá nhân,1/5/2029,1/5/2023," 6,367,562 ", Yes 
412104263600010,Chứng chỉ tiền gửi,VND,"70,000,000 "," 70,000,000 ",5/12/2020,5/12/2026," 70,000,000 ",,,,Khách hàng cá nhân,5/12/2026,5/12/2023," 2,015,233 ", Yes 
412108731200006,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",7/7/2021,7/7/2028," 1,000,000,000 ",,,,Khách hàng cá nhân,7/7/2028,7/7/2023," 17,671,233 ", Yes 
412111289000003,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",6/15/2021,6/15/2028," 200,000,000 ",,,,Khách hàng cá nhân,6/15/2028,6/15/2023," 4,438,356 ", Yes 
412111967900002,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",6/24/2021,6/24/2028," 100,000,000 ",,,,Khách hàng cá nhân,6/24/2028,6/24/2023," 2,034,247 ", Yes 
412111967900005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",9/30/2020,9/30/2026," 100,000,000 ",,,,Khách hàng cá nhân,9/30/2026,9/30/2023," 22,192 ", Yes 
412112492500002,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",7/1/2021,7/1/2028," 100,000,000 ",,,,Khách hàng cá nhân,7/1/2028,7/1/2023," 1,890,411 ", Yes 
412112492500004,Chứng chỉ tiền gửi,VND,"180,000,000 "," 180,000,000 ",6/30/2021,6/30/2028," 180,000,000 ",,,,Khách hàng cá nhân,6/30/2028,6/30/2023," 3,439,726 ", Yes 
412112628200010,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",1/13/2022,1/13/2029," 100,000,000 ",,,,Khách hàng cá nhân,1/13/2029,1/13/2023," 5,148,493 ", Yes 
412112628200011,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/14/2022,2/14/2029," 100,000,000 ",,,,Khách hàng cá nhân,2/14/2029,2/14/2023," 4,517,260 ", Yes 
412112726300005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",6/18/2021,6/18/2028," 100,000,000 ",,,,Khách hàng cá nhân,6/18/2028,6/18/2023," 2,157,534 ", Yes 
412112765700002,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",7/9/2021,7/9/2028," 200,000,000 ",,,,Khách hàng cá nhân,7/9/2028,7/9/2023," 3,452,055 ", Yes 
412112765700005,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",6/22/2021,6/22/2028," 200,000,000 ",,,,Khách hàng cá nhân,6/22/2028,6/22/2023," 4,150,685 ", Yes 
412112824500002,Chứng chỉ tiền gửi,VND,"210,000,000 "," 210,000,000 ",7/12/2021,7/12/2028," 210,000,000 ",,,,Khách hàng cá nhân,7/12/2028,7/12/2023," 3,495,205 ", Yes 
412112824500005,Chứng chỉ tiền gửi,VND,"330,000,000 "," 330,000,000 ",10/5/2020,10/5/2026," 330,000,000 ",,,,Khách hàng cá nhân,10/5/2026,10/5/2022," 23,173,233 ", Yes 
412113651000004,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/7/2022,2/7/2029," 100,000,000 ",,,,Khách hàng cá nhân,2/7/2029,2/7/2023," 4,655,342 ", Yes 
412116067900004,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",7/1/2021,7/1/2028," 300,000,000 ",,,,Khách hàng cá nhân,7/1/2028,7/1/2023," 5,671,233 ", Yes 
412116286700002,Chứng chỉ tiền gửi,VND,"600,000,000 "," 600,000,000 ",10/1/2020,10/1/2026," 600,000,000 ",,,,Khách hàng cá nhân,10/1/2026,10/1/2022," 42,600,000 ", Yes 
412120698000002,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",12/5/2019,12/5/2025," 300,000,000 ",,,,Khách hàng cá nhân,12/5/2025,12/5/2022," 17,506,849 ", Yes 
412120698000004,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",12/4/2019,12/4/2025," 50,000,000 ",,,,Khách hàng cá nhân,12/4/2025,12/4/2022," 2,927,534 ", Yes 
412120698000006,Chứng chỉ tiền gửi,VND,"70,000,000 "," 70,000,000 ",12/16/2019,12/16/2025," 70,000,000 ",,,,Khách hàng cá nhân,12/16/2025,12/16/2022," 3,935,151 ", Yes 
412120698000007,Chứng chỉ tiền gửi,VND,"80,000,000 "," 80,000,000 ",12/18/2019,12/18/2025," 80,000,000 ",,,,Khách hàng cá nhân,12/18/2025,12/18/2022," 4,466,192 ", Yes 
412120971900006,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",4/1/2017,4/1/2024," 100,000,000 ",,,,Khách hàng cá nhân,4/1/2024,4/1/2023," 3,600,000 ", Yes 
412120971900007,Chứng chỉ tiền gửi,VND,"240,000,000 "," 240,000,000 ",4/1/2017,4/1/2024," 240,000,000 ",,,,Khách hàng cá nhân,4/1/2024,4/1/2023," 8,640,000 ", Yes 
412121305400003,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",12/30/2021,12/30/2028," 150,000,000 ",,,,Khách hàng cá nhân,12/30/2028,12/30/2022," 8,136,986 ", Yes 
412121689900003,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",1/7/2022,1/7/2029," 200,000,000 ",,,,Khách hàng cá nhân,1/7/2029,1/7/2023," 10,533,699 ", Yes 
412122295000005,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",1/19/2022,1/19/2029," 120,000,000 ",,,,Khách hàng cá nhân,1/19/2029,1/19/2023," 6,036,164 ", Yes 
412122427800002,Chứng chỉ tiền gửi,VND,"800,000,000 "," 800,000,000 ",1/20/2017,1/20/2024," 800,000,000 ",,,,Khách hàng cá nhân,1/20/2024,1/20/2023," 40,160,000 ", Yes 
412122700600003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",1/28/2022,1/28/2029," 100,000,000 ",,,,Khách hàng cá nhân,1/28/2029,1/28/2023," 4,852,603 ", Yes 
412123083200003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/12/2022,2/12/2029," 100,000,000 ",,,,Khách hàng cá nhân,2/12/2029,2/12/2023," 4,556,712 ", Yes 
412123120500003,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",2/14/2022,2/14/2029," 300,000,000 ",,,,Khách hàng cá nhân,2/14/2029,2/14/2023," 13,551,781 ", Yes 
412123152400003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/14/2022,2/14/2029," 100,000,000 ",,,,Khách hàng cá nhân,2/14/2029,2/14/2023," 4,517,260 ", Yes 
412123152400004,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",7/8/2021,7/8/2028," 100,000,000 ",,,,Khách hàng cá nhân,7/8/2028,7/8/2023," 1,746,575 ", Yes 
412123905600003,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",2/26/2022,2/26/2029," 250,000,000 ",,,,Khách hàng cá nhân,2/26/2029,2/26/2023," 10,701,370 ", Yes 
412124125400003,Chứng chỉ tiền gửi,VND,"800,000,000 "," 800,000,000 ",3/2/2017,3/2/2024," 800,000,000 ",,,,Khách hàng cá nhân,3/2/2024,3/2/2023," 33,440,000 ", Yes 
412124328700003,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",3/14/2022,4/14/2023," 120,000,000 ",,,,Khách hàng cá nhân,4/14/2023,4/14/2023," 4,757,918 ", No 
412124401800003,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",3/7/2022,3/7/2029," 120,000,000 ",,,,Khách hàng cá nhân,3/7/2029,3/7/2023," 4,923,616 ", Yes 
412124782600003,Chứng chỉ tiền gửi,VND,"800,000,000 "," 800,000,000 ",3/6/2017,3/6/2024," 800,000,000 ",,,,Khách hàng cá nhân,3/6/2024,3/6/2023," 32,800,000 ", Yes 
412124834000009,Chứng chỉ tiền gửi,VND,"410,000,000 "," 410,000,000 ",4/1/2017,4/1/2024," 410,000,000 ",,,,Khách hàng cá nhân,4/1/2024,4/1/2023," 14,760,000 ", Yes 
412124864800003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/14/2022,4/14/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/14/2023,4/14/2023," 3,964,932 ", No 
412124864800005,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",6/14/2021,6/14/2028," 500,000,000 ",,,,Khách hàng cá nhân,6/14/2028,6/14/2023," 11,198,630 ", Yes 
412125816900003,Chứng chỉ tiền gửi,VND,"110,000,000 "," 110,000,000 ",3/30/2022,4/30/2023," 110,000,000 ",,,,Khách hàng cá nhân,4/30/2023,4/30/2023," 4,014,247 ", No 
412127347800003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",6/30/2021,6/30/2028," 100,000,000 ",,,,Khách hàng cá nhân,6/30/2028,6/30/2023," 1,910,959 ", Yes 
412130728800005,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",8/15/2019,8/15/2025," 2,000,000,000 ",,,,Khách hàng cá nhân,8/15/2025,8/15/2023," 19,315,068 ", Yes 
412130728800007,Chứng chỉ tiền gửi,VND,"3,500,000,000 "," 3,500,000,000 ",8/15/2019,8/15/2025," 3,500,000,000 ",,,,Khách hàng cá nhân,8/15/2025,8/15/2023," 33,801,370 ", Yes 
412138697700003,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",8/5/2019,8/5/2025," 120,000,000 ",,,,Khách hàng cá nhân,8/5/2025,8/5/2023," 1,405,479 ", Yes 
412140993700003,Chứng chỉ tiền gửi,VND,"450,000,000 "," 450,000,000 ",9/25/2020,9/25/2026," 450,000,000 ",,,,Khách hàng cá nhân,9/25/2026,9/25/2023," 36,000,000 ", Yes 
413001589100064,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",10/26/2019,10/26/2025," 300,000,000 ",,,,Khách hàng cá nhân,10/26/2025,10/26/2022," 19,841,096 ", Yes 
413004373400042,Chứng chỉ tiền gửi,VND,"1,400,000,000 "," 1,400,000,000 ",3/14/2017,3/14/2024," 1,400,000,000 ",,,,Khách hàng cá nhân,3/14/2024,3/14/2023," 55,160,000 ", Yes 
413004373400056,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",2/4/2017,2/4/2024," 2,000,000,000 ",,,,Khách hàng cá nhân,2/4/2024,2/4/2023," 94,800,000 ", Yes 
413004373400058,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",2/13/2017,2/13/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,2/13/2024,2/13/2023," 45,600,000 ", Yes 
413004373400059,Chứng chỉ tiền gửi,VND,"1,120,000,000 "," 1,120,000,000 ",2/17/2017,2/17/2024," 1,120,000,000 ",,,,Khách hàng cá nhân,2/17/2024,2/17/2023," 50,176,000 ", Yes 
